family,award_year,column,master_source_records,included_records,excluded_records,master_known_sum,included_known_sum,excluded_known_sum
direct_loans,2019-2020,loan_direct__subsidized_disbursements_n,5056,4605,451,10663399,10092362,571037
direct_loans,2019-2020,loan_direct__subsidized_disbursements,5056,4605,451,18841808460.0,17938803818.0,903004642.0
direct_loans,2019-2020,loan_direct__unsubsidized_recipients,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__unsubsidized_loans_originated_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__unsubsidized_loans_originated_amt,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__unsubsidized_disbursements_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__unsubsidized_disbursements,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__plus_recipients,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__plus_loans_originated_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__plus_loans_originated_amt,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__plus_disbursements_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__plus_disbursements,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__grad_plus_recipients,5056,4605,451,426521,397715,28806
direct_loans,2019-2020,loan_direct__grad_plus_loans_originated_n,5056,4605,451,616664,574131,42533
direct_loans,2019-2020,loan_direct__grad_plus_loans_originated_amt,5056,4605,451,11217535244.0,10050781309.0,1166753935.0
direct_loans,2019-2020,loan_direct__grad_plus_disbursements_n,5056,4605,451,1117725,1042347,75378
direct_loans,2019-2020,loan_direct__grad_plus_disbursements,5056,4605,451,11216418252.0,10049674694.0,1166743558.0
direct_loans,2019-2020,loan_direct__parent_plus_recipients,5056,4605,451,755150,719711,35439
direct_loans,2019-2020,loan_direct__parent_plus_loans_originated_n,5056,4605,451,864313,822243,42070
direct_loans,2019-2020,loan_direct__parent_plus_loans_originated_amt,5056,4605,451,12353088004.0,11676977991.0,676110013.0
direct_loans,2019-2020,loan_direct__parent_plus_disbursements_n,5056,4605,451,1595021,1516504,78517
direct_loans,2019-2020,loan_direct__parent_plus_disbursements,5056,4605,451,12352813739.0,11676735531.0,676078208.0
direct_loans,2019-2020,loan_direct__subsidized_undergraduate_recipients,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_undergraduate_loans_originated_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_undergraduate_loans_originated_amt,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_undergraduate_disbursements_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_undergraduate_disbursements,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_graduate_recipients,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_graduate_loans_originated_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_graduate_loans_originated_amt,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_graduate_disbursements_n,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__subsidized_graduate_disbursements,5056,4605,451,,,
direct_loans,2019-2020,loan_direct__unsubsidized_undergraduate_recipients,5056,4605,451,4969688,4737709,231979
direct_loans,2019-2020,loan_direct__unsubsidized_undergraduate_loans_originated_n,5056,4605,451,5711394,5438731,272663
direct_loans,2019-2020,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5056,4605,451,20323360221.0,19281558393.0,1041801828.0
direct_loans,2019-2020,loan_direct__unsubsidized_undergraduate_disbursements_n,5056,4605,451,11036679,10437713,598966
direct_loans,2019-2020,loan_direct__unsubsidized_undergraduate_disbursements,5056,4605,451,20318771296.0,19278190417.0,1040580879.0
direct_loans,2019-2020,loan_direct__unsubsidized_graduate_recipients,5056,4605,451,1444892,1358799,86093
direct_loans,2019-2020,loan_direct__unsubsidized_graduate_loans_originated_n,5056,4605,451,1878638,1762315,116323
direct_loans,2019-2020,loan_direct__unsubsidized_graduate_loans_originated_amt,5056,4605,451,27304237646.0,25727306869.0,1576930777.0
direct_loans,2019-2020,loan_direct__unsubsidized_graduate_disbursements_n,5056,4605,451,3555390,3304967,250423
direct_loans,2019-2020,loan_direct__unsubsidized_graduate_disbursements,5056,4605,451,27299580759.0,25724365991.0,1575214768.0
direct_loans,2020-2021,loan_direct__subsidized_recipients,5006,4564,442,4371740,4157975,213765
direct_loans,2020-2021,loan_direct__subsidized_loans_originated_n,5006,4564,442,4917842,4662105,255737
direct_loans,2020-2021,loan_direct__subsidized_loans_originated_amt,5006,4564,442,16567126672.0,15698722561.0,868404111.0
direct_loans,2020-2021,loan_direct__subsidized_disbursements_n,5006,4564,442,9350244,8804369,545875
direct_loans,2020-2021,loan_direct__subsidized_disbursements,5006,4564,442,16557357410.0,15690397260.0,866960150.0
direct_loans,2020-2021,loan_direct__unsubsidized_recipients,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__unsubsidized_loans_originated_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__unsubsidized_loans_originated_amt,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__unsubsidized_disbursements_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__unsubsidized_disbursements,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__plus_recipients,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__plus_loans_originated_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__plus_loans_originated_amt,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__plus_disbursements_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__plus_disbursements,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__grad_plus_recipients,5006,4564,442,434017,404009,30008
direct_loans,2020-2021,loan_direct__grad_plus_loans_originated_n,5006,4564,442,609575,567395,42180
direct_loans,2020-2021,loan_direct__grad_plus_loans_originated_amt,5006,4564,442,11754085221.0,10533426880.0,1220658341.0
direct_loans,2020-2021,loan_direct__grad_plus_disbursements_n,5006,4564,442,1114498,1040332,74166
direct_loans,2020-2021,loan_direct__grad_plus_disbursements,5006,4564,442,11753121878.0,10532498411.0,1220623467.0
direct_loans,2020-2021,loan_direct__parent_plus_recipients,5006,4564,442,606760,574469,32291
direct_loans,2020-2021,loan_direct__parent_plus_loans_originated_n,5006,4564,442,692414,654206,38208
direct_loans,2020-2021,loan_direct__parent_plus_loans_originated_amt,5006,4564,442,10042938419.0,9409188003.0,633750416.0
direct_loans,2020-2021,loan_direct__parent_plus_disbursements_n,5006,4564,442,1261871,1193376,68495
direct_loans,2020-2021,loan_direct__parent_plus_disbursements,5006,4564,442,10042614977.0,9408883531.0,633731446.0
direct_loans,2020-2021,loan_direct__subsidized_undergraduate_recipients,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_undergraduate_loans_originated_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_undergraduate_loans_originated_amt,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_undergraduate_disbursements_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_undergraduate_disbursements,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_graduate_recipients,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_graduate_loans_originated_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_graduate_loans_originated_amt,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_graduate_disbursements_n,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__subsidized_graduate_disbursements,5006,4564,442,,,
direct_loans,2020-2021,loan_direct__unsubsidized_undergraduate_recipients,5006,4564,442,4528310,4300373,227937
direct_loans,2020-2021,loan_direct__unsubsidized_undergraduate_loans_originated_n,5006,4564,442,5166612,4898268,268344
direct_loans,2020-2021,loan_direct__unsubsidized_undergraduate_loans_originated_amt,5006,4564,442,18753755848.0,17732408090.0,1021347758.0
direct_loans,2020-2021,loan_direct__unsubsidized_undergraduate_disbursements_n,5006,4564,442,9907753,9328983,578770
direct_loans,2020-2021,loan_direct__unsubsidized_undergraduate_disbursements,5006,4564,442,18742199200.0,17722913269.0,1019285931.0
direct_loans,2020-2021,loan_direct__unsubsidized_graduate_recipients,5006,4564,442,1460176,1372479,87697
direct_loans,2020-2021,loan_direct__unsubsidized_graduate_loans_originated_n,5006,4564,442,1878421,1762690,115731
direct_loans,2020-2021,loan_direct__unsubsidized_graduate_loans_originated_amt,5006,4564,442,27586233962.0,26026686939.0,1559547023.0
direct_loans,2020-2021,loan_direct__unsubsidized_graduate_disbursements_n,5006,4564,442,3548092,3301329,246763
direct_loans,2020-2021,loan_direct__unsubsidized_graduate_disbursements,5006,4564,442,27579267119.0,26021616478.0,1557650641.0
direct_loans,2021-2022,loan_direct__subsidized_recipients,4958,4510,448,4171819,4004032,167787
direct_loans,2021-2022,loan_direct__subsidized_loans_originated_n,4958,4510,448,4699345,4495878,203467
direct_loans,2021-2022,loan_direct__subsidized_loans_originated_amt,4958,4510,448,15712718439.0,15030806255.0,681912184.0
direct_loans,2021-2022,loan_direct__subsidized_disbursements_n,4958,4510,448,8936632,8502610,434022
direct_loans,2021-2022,loan_direct__subsidized_disbursements,4958,4510,448,15706446598.0,15025493641.0,680952957.0
direct_loans,2021-2022,loan_direct__unsubsidized_recipients,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__unsubsidized_loans_originated_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__unsubsidized_loans_originated_amt,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__unsubsidized_disbursements_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__unsubsidized_disbursements,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__plus_recipients,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__plus_loans_originated_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__plus_loans_originated_amt,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__plus_disbursements_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__plus_disbursements,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__grad_plus_recipients,4958,4510,448,445392,415197,30195
direct_loans,2021-2022,loan_direct__grad_plus_loans_originated_n,4958,4510,448,633764,590218,43546
direct_loans,2021-2022,loan_direct__grad_plus_loans_originated_amt,4958,4510,448,12530241569.0,11257475649.0,1272765920.0
direct_loans,2021-2022,loan_direct__grad_plus_disbursements_n,4958,4510,448,1150974,1075609,75365
direct_loans,2021-2022,loan_direct__grad_plus_disbursements,4958,4510,448,12528879265.0,11256208378.0,1272670887.0
direct_loans,2021-2022,loan_direct__parent_plus_recipients,4958,4510,448,590282,565278,25004
direct_loans,2021-2022,loan_direct__parent_plus_loans_originated_n,4958,4510,448,677538,648138,29400
direct_loans,2021-2022,loan_direct__parent_plus_loans_originated_amt,4958,4510,448,10441375304.0,9937535944.0,503839360.0
direct_loans,2021-2022,loan_direct__parent_plus_disbursements_n,4958,4510,448,1237985,1184398,53587
direct_loans,2021-2022,loan_direct__parent_plus_disbursements,4958,4510,448,10440795814.0,9936991867.0,503803947.0
direct_loans,2021-2022,loan_direct__subsidized_undergraduate_recipients,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_undergraduate_loans_originated_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_undergraduate_loans_originated_amt,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_undergraduate_disbursements_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_undergraduate_disbursements,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_graduate_recipients,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_graduate_loans_originated_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_graduate_loans_originated_amt,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_graduate_disbursements_n,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__subsidized_graduate_disbursements,4958,4510,448,,,
direct_loans,2021-2022,loan_direct__unsubsidized_undergraduate_recipients,4958,4510,448,4284598,4104238,180360
direct_loans,2021-2022,loan_direct__unsubsidized_undergraduate_loans_originated_n,4958,4510,448,4857465,4642966,214499
direct_loans,2021-2022,loan_direct__unsubsidized_undergraduate_loans_originated_amt,4958,4510,448,17437515967.0,16611957430.0,825558537.0
direct_loans,2021-2022,loan_direct__unsubsidized_undergraduate_disbursements_n,4958,4510,448,9322281,8860948,461333
direct_loans,2021-2022,loan_direct__unsubsidized_undergraduate_disbursements,4958,4510,448,17429619284.0,16605442496.0,824176788.0
direct_loans,2021-2022,loan_direct__unsubsidized_graduate_recipients,4958,4510,448,1410110,1326391,83719
direct_loans,2021-2022,loan_direct__unsubsidized_graduate_loans_originated_n,4958,4510,448,1796336,1685817,110519
direct_loans,2021-2022,loan_direct__unsubsidized_graduate_loans_originated_amt,4958,4510,448,26878807561.0,25392166004.0,1486641557.0
direct_loans,2021-2022,loan_direct__unsubsidized_graduate_disbursements_n,4958,4510,448,3409025,3174249,234776
direct_loans,2021-2022,loan_direct__unsubsidized_graduate_disbursements,4958,4510,448,26871653925.0,25386916390.0,1484737535.0
direct_loans,2022-2023,loan_direct__subsidized_recipients,4891,4459,432,4116763,3916224,200539
direct_loans,2022-2023,loan_direct__subsidized_loans_originated_n,4891,4459,432,4640834,4405074,235760
direct_loans,2022-2023,loan_direct__subsidized_loans_originated_amt,4891,4459,432,15437708898.0,14636071854.0,801637044.0
direct_loans,2022-2023,loan_direct__subsidized_disbursements_n,4891,4459,432,8904090,8410737,493353
direct_loans,2022-2023,loan_direct__subsidized_disbursements,4891,4459,432,15430895605.0,14630160104.0,800735501.0
direct_loans,2022-2023,loan_direct__unsubsidized_recipients,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__unsubsidized_loans_originated_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__unsubsidized_loans_originated_amt,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__unsubsidized_disbursements_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__unsubsidized_disbursements,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__plus_recipients,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__plus_loans_originated_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__plus_loans_originated_amt,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__plus_disbursements_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__plus_disbursements,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__grad_plus_recipients,4891,4459,432,447195,416868,30327
direct_loans,2022-2023,loan_direct__grad_plus_loans_originated_n,4891,4459,432,645399,600909,44490
direct_loans,2022-2023,loan_direct__grad_plus_loans_originated_amt,4891,4459,432,13277851179.0,11979614092.0,1298237087.0
direct_loans,2022-2023,loan_direct__grad_plus_disbursements_n,4891,4459,432,1170373,1094893,75480
direct_loans,2022-2023,loan_direct__grad_plus_disbursements,4891,4459,432,13274288583.0,11978496809.0,1295791774.0
direct_loans,2022-2023,loan_direct__parent_plus_recipients,4891,4459,432,609781,576478,33303
direct_loans,2022-2023,loan_direct__parent_plus_loans_originated_n,4891,4459,432,709036,668747,40289
direct_loans,2022-2023,loan_direct__parent_plus_loans_originated_amt,4891,4459,432,11259437603.0,10545497334.0,713940269.0
direct_loans,2022-2023,loan_direct__parent_plus_disbursements_n,4891,4459,432,1295935,1224539,71396
direct_loans,2022-2023,loan_direct__parent_plus_disbursements,4891,4459,432,11257858047.0,10543932278.0,713925769.0
direct_loans,2022-2023,loan_direct__subsidized_undergraduate_recipients,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_undergraduate_loans_originated_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_undergraduate_loans_originated_amt,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_undergraduate_disbursements_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_undergraduate_disbursements,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_graduate_recipients,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_graduate_loans_originated_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_graduate_loans_originated_amt,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_graduate_disbursements_n,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__subsidized_graduate_disbursements,4891,4459,432,,,
direct_loans,2022-2023,loan_direct__unsubsidized_undergraduate_recipients,4891,4459,432,4288124,4067228,220896
direct_loans,2022-2023,loan_direct__unsubsidized_undergraduate_loans_originated_n,4891,4459,432,4866358,4610892,255466
direct_loans,2022-2023,loan_direct__unsubsidized_undergraduate_loans_originated_amt,4891,4459,432,17730641106.0,16763227334.0,967413772.0
direct_loans,2022-2023,loan_direct__unsubsidized_undergraduate_disbursements_n,4891,4459,432,9412673,8875056,537617
direct_loans,2022-2023,loan_direct__unsubsidized_undergraduate_disbursements,4891,4459,432,17721978828.0,16755775054.0,966203774.0
direct_loans,2022-2023,loan_direct__unsubsidized_graduate_recipients,4891,4459,432,1356349,1270500,85849
direct_loans,2022-2023,loan_direct__unsubsidized_graduate_loans_originated_n,4891,4459,432,1708874,1596174,112700
direct_loans,2022-2023,loan_direct__unsubsidized_graduate_loans_originated_amt,4891,4459,432,26065157145.0,24541834885.0,1523322260.0
direct_loans,2022-2023,loan_direct__unsubsidized_graduate_disbursements_n,4891,4459,432,3257952,3017551,240401
direct_loans,2022-2023,loan_direct__unsubsidized_graduate_disbursements,4891,4459,432,26059381750.0,24538575840.0,1520805910.0
direct_loans,2023-2024,loan_direct__subsidized_recipients,4816,4406,410,4163467,3969329,194138
direct_loans,2023-2024,loan_direct__subsidized_loans_originated_n,4816,4406,410,4689410,4461212,228198
direct_loans,2023-2024,loan_direct__subsidized_loans_originated_amt,4816,4406,410,15666466731.0,14891833911.0,774632820.0
direct_loans,2023-2024,loan_direct__subsidized_disbursements_n,4816,4406,410,8989383,8504153,485230
direct_loans,2023-2024,loan_direct__subsidized_disbursements,4816,4406,410,15655621214.0,14881541459.0,774079755.0
direct_loans,2023-2024,loan_direct__unsubsidized_recipients,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__unsubsidized_loans_originated_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__unsubsidized_loans_originated_amt,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__unsubsidized_disbursements_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__unsubsidized_disbursements,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__plus_recipients,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__plus_loans_originated_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__plus_loans_originated_amt,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__plus_disbursements_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__plus_disbursements,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__grad_plus_recipients,4816,4406,410,444774,415903,28871
direct_loans,2023-2024,loan_direct__grad_plus_loans_originated_n,4816,4406,410,647001,604428,42573
direct_loans,2023-2024,loan_direct__grad_plus_loans_originated_amt,4816,4406,410,14124287138.0,12757071179.0,1367215959.0
direct_loans,2023-2024,loan_direct__grad_plus_disbursements_n,4816,4406,410,1159694,1086876,72818
direct_loans,2023-2024,loan_direct__grad_plus_disbursements,4816,4406,410,14120049963.0,12754138847.0,1365911116.0
direct_loans,2023-2024,loan_direct__parent_plus_recipients,4816,4406,410,612902,581031,31871
direct_loans,2023-2024,loan_direct__parent_plus_loans_originated_n,4816,4406,410,716118,677339,38779
direct_loans,2023-2024,loan_direct__parent_plus_loans_originated_amt,4816,4406,410,12094822045.0,11352523108.0,742298937.0
direct_loans,2023-2024,loan_direct__parent_plus_disbursements_n,4816,4406,410,1302225,1234067,68158
direct_loans,2023-2024,loan_direct__parent_plus_disbursements,4816,4406,410,12093213712.0,11350924386.0,742289326.0
direct_loans,2023-2024,loan_direct__subsidized_undergraduate_recipients,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_undergraduate_loans_originated_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_undergraduate_loans_originated_amt,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_undergraduate_disbursements_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_undergraduate_disbursements,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_graduate_recipients,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_graduate_loans_originated_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_graduate_loans_originated_amt,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_graduate_disbursements_n,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__subsidized_graduate_disbursements,4816,4406,410,,,
direct_loans,2023-2024,loan_direct__unsubsidized_undergraduate_recipients,4816,4406,410,4262274,4050563,211711
direct_loans,2023-2024,loan_direct__unsubsidized_undergraduate_loans_originated_n,4816,4406,410,4836480,4589893,246587
direct_loans,2023-2024,loan_direct__unsubsidized_undergraduate_loans_originated_amt,4816,4406,410,17643743465.0,16696160524.0,947582941.0
direct_loans,2023-2024,loan_direct__unsubsidized_undergraduate_disbursements_n,4816,4406,410,9351780,8824974,526806
direct_loans,2023-2024,loan_direct__unsubsidized_undergraduate_disbursements,4816,4406,410,17631412779.0,16684733944.0,946678835.0
direct_loans,2023-2024,loan_direct__unsubsidized_graduate_recipients,4816,4406,410,1355182,1270656,84526
direct_loans,2023-2024,loan_direct__unsubsidized_graduate_loans_originated_n,4816,4406,410,1699603,1588293,111310
direct_loans,2023-2024,loan_direct__unsubsidized_graduate_loans_originated_amt,4816,4406,410,26197123083.0,24662669639.0,1534453444.0
direct_loans,2023-2024,loan_direct__unsubsidized_graduate_disbursements_n,4816,4406,410,3264151,3024642,239509
direct_loans,2023-2024,loan_direct__unsubsidized_graduate_disbursements,4816,4406,410,26183715982.0,24651023447.0,1532692535.0
direct_loans,2024-2025,loan_direct__subsidized_recipients,4721,4330,391,4087852,3896006,191846
direct_loans,2024-2025,loan_direct__subsidized_loans_originated_n,4721,4330,391,4649194,4420994,228200
direct_loans,2024-2025,loan_direct__subsidized_loans_originated_amt,4721,4330,391,15756640066.0,14958446838.0,798193228.0
direct_loans,2024-2025,loan_direct__subsidized_disbursements_n,4721,4330,391,9367289,8875689,491600
direct_loans,2024-2025,loan_direct__subsidized_disbursements,4721,4330,391,15439056834.0,14646440001.0,792616833.0
direct_loans,2024-2025,loan_direct__unsubsidized_recipients,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__unsubsidized_loans_originated_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__unsubsidized_loans_originated_amt,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__unsubsidized_disbursements_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__unsubsidized_disbursements,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__plus_recipients,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__plus_loans_originated_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__plus_loans_originated_amt,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__plus_disbursements_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__plus_disbursements,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__grad_plus_recipients,4721,4330,391,458281,428676,29605
direct_loans,2024-2025,loan_direct__grad_plus_loans_originated_n,4721,4330,391,671376,625533,45843
direct_loans,2024-2025,loan_direct__grad_plus_loans_originated_amt,4721,4330,391,15680512974.0,14186508201.0,1494004773.0
direct_loans,2024-2025,loan_direct__grad_plus_disbursements_n,4721,4330,391,1177642,1102877,74765
direct_loans,2024-2025,loan_direct__grad_plus_disbursements,4721,4330,391,15143467049.0,13681646054.0,1461820995.0
direct_loans,2024-2025,loan_direct__parent_plus_recipients,4721,4330,391,596698,563108,33590
direct_loans,2024-2025,loan_direct__parent_plus_loans_originated_n,4721,4330,391,697551,656898,40653
direct_loans,2024-2025,loan_direct__parent_plus_loans_originated_amt,4721,4330,391,12487307703.0,11654828357.0,832479346.0
direct_loans,2024-2025,loan_direct__parent_plus_disbursements_n,4721,4330,391,1275271,1203262,72009
direct_loans,2024-2025,loan_direct__parent_plus_disbursements,4721,4330,391,12429792478.0,11598505061.0,831287417.0
direct_loans,2024-2025,loan_direct__subsidized_undergraduate_recipients,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_undergraduate_loans_originated_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_undergraduate_loans_originated_amt,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_undergraduate_disbursements_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_undergraduate_disbursements,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_graduate_recipients,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_graduate_loans_originated_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_graduate_loans_originated_amt,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_graduate_disbursements_n,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__subsidized_graduate_disbursements,4721,4330,391,,,
direct_loans,2024-2025,loan_direct__unsubsidized_undergraduate_recipients,4721,4330,391,4310556,4093486,217070
direct_loans,2024-2025,loan_direct__unsubsidized_undergraduate_loans_originated_n,4721,4330,391,4948996,4694381,254615
direct_loans,2024-2025,loan_direct__unsubsidized_undergraduate_loans_originated_amt,4721,4330,391,18983401126.0,17951247695.0,1032153431.0
direct_loans,2024-2025,loan_direct__unsubsidized_undergraduate_disbursements_n,4721,4330,391,9933567,9388136,545431
direct_loans,2024-2025,loan_direct__unsubsidized_undergraduate_disbursements,4721,4330,391,18562561341.0,17538695353.0,1023865988.0
direct_loans,2024-2025,loan_direct__unsubsidized_graduate_recipients,4721,4330,391,1372757,1284040,88717
direct_loans,2024-2025,loan_direct__unsubsidized_graduate_loans_originated_n,4721,4330,391,1718747,1599174,119573
direct_loans,2024-2025,loan_direct__unsubsidized_graduate_loans_originated_amt,4721,4330,391,27509755340.0,25850688266.0,1659067074.0
direct_loans,2024-2025,loan_direct__unsubsidized_graduate_disbursements_n,4721,4330,391,3324358,3074757,249601
direct_loans,2024-2025,loan_direct__unsubsidized_graduate_disbursements,4721,4330,391,26574413757.0,24955311763.0,1619101994.0
ffel,1999-2000,loan_ffel__subsidized_recipients,4366,3799,567,2778013,2750100,27913
ffel,1999-2000,loan_ffel__subsidized_loans_originated_n,4366,3799,567,3178313,3147529,30784
ffel,1999-2000,loan_ffel__subsidized_loans_originated_amt,4366,3799,567,11447526680.0,11283074083.0,164452597.0
ffel,1999-2000,loan_ffel__subsidized_disbursements_n,4366,3799,567,5723997,5675622,48375
ffel,1999-2000,loan_ffel__subsidized_disbursements,4366,3799,567,10809818535.0,10648540461.0,161278074.0
ffel,1999-2000,loan_ffel__unsubsidized_recipients,4366,3799,567,1800463,1782894,17569
ffel,1999-2000,loan_ffel__unsubsidized_loans_originated_n,4366,3799,567,2114582,2093634,20948
ffel,1999-2000,loan_ffel__unsubsidized_loans_originated_amt,4366,3799,567,9009915642.0,8856732604.0,153183038.0
ffel,1999-2000,loan_ffel__unsubsidized_disbursements_n,4366,3799,567,3770488,3738119,32369
ffel,1999-2000,loan_ffel__unsubsidized_disbursements,4366,3799,567,8467130060.0,8317100593.0,150029467.0
ffel,1999-2000,loan_ffel__plus_recipients,4366,3799,567,293732,293099,633
ffel,1999-2000,loan_ffel__plus_loans_originated_n,4366,3799,567,322396,321728,668
