family,award_year,record_disposition,record_origin,column,units,source_record_count,observed_amount_cells,unknown_amount_cells,known_source_dollar_sum
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,4406,0,4406,
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,4406,1455,2951,12757071179.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,4406,1455,2951,12754138847.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,4406,3417,989,11352523108.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,4406,3417,989,11350924386.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,4406,0,4406,
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,4406,0,4406,
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,4406,0,4406,
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,4406,0,4406,
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,4406,4200,206,16696160524.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,4406,4200,206,16684733944.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,4406,1767,2639,24662669639.0
direct_loans,2023-2024,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,4406,1767,2639,24651023447.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,391,289,102,798193228.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,391,289,102,792616833.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__plus_disbursements,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,391,312,79,1494004773.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,391,312,79,1461820995.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,391,228,163,832479346.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,391,228,163,831287417.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,391,0,391,
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,391,290,101,1032153431.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,391,290,101,1023865988.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,391,340,51,1659067074.0
direct_loans,2024-2025,excluded_annual_identity_unresolved,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,391,340,51,1619101994.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__subsidized_loans_originated_amt,nominal_usd,4330,4099,231,14958446838.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__subsidized_disbursements,nominal_usd,4330,4099,231,14646440001.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__unsubsidized_loans_originated_amt,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__unsubsidized_disbursements,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__plus_loans_originated_amt,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__plus_disbursements,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__grad_plus_loans_originated_amt,nominal_usd,4330,1475,2855,14186508201.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__grad_plus_disbursements,nominal_usd,4330,1475,2855,13681646054.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__parent_plus_loans_originated_amt,nominal_usd,4330,3339,991,11654828357.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__parent_plus_disbursements,nominal_usd,4330,3339,991,11598505061.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_loans_originated_amt,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__subsidized_undergraduate_disbursements,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_loans_originated_amt,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__subsidized_graduate_disbursements,nominal_usd,4330,0,4330,
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_loans_originated_amt,nominal_usd,4330,4124,206,17951247695.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__unsubsidized_undergraduate_disbursements,nominal_usd,4330,4124,206,17538695353.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_loans_originated_amt,nominal_usd,4330,1751,2579,25850688266.0
direct_loans,2024-2025,included_unique_family_record,opeid_master,loan_direct__unsubsidized_graduate_disbursements,nominal_usd,4330,1751,2579,24955311763.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,567,567,0,164452597.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,567,567,0,161278074.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,567,567,0,153183038.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,567,567,0,150029467.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,567,567,0,5182328.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_disbursements,nominal_usd,567,567,0,4948600.0
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,567,0,567,
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,567,0,567,
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,567,0,567,
ffel,1999-2000,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,567,0,567,
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,3799,3799,0,11283074083.0
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,3799,3799,0,10648540461.0
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,3799,3799,0,8856732604.0
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,3799,3799,0,8317100593.0
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,3799,3799,0,2277889916.0
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__plus_disbursements,nominal_usd,3799,3799,0,2159842388.0
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,3799,0,3799,
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,3799,0,3799,
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,3799,0,3799,
ffel,1999-2000,included_unique_family_record,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,3799,0,3799,
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,2,2,0,3190177.0
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,2,2,0,3168502.0
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,2,2,0,4363341.0
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,2,2,0,4295279.0
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,2,2,0,0.0
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_disbursements,nominal_usd,2,2,0,0.0
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,2,0,2,
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2000-2001,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,2,0,2,
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,596,596,0,1085871059.0
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,596,596,0,1019760814.0
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,596,596,0,990798794.0
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,596,596,0,922843548.0
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,596,596,0,158846849.0
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_disbursements,nominal_usd,596,596,0,150857634.0
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,596,0,596,
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,596,0,596,
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,596,0,596,
ffel,2000-2001,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,596,0,596,
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,3799,3799,0,10924329168.0
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,3799,3799,0,10300093861.0
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,3799,3799,0,9072944521.0
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,3799,3799,0,8509079363.0
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,3799,3799,0,2495047441.0
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__plus_disbursements,nominal_usd,3799,3799,0,2367615107.0
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,3799,0,3799,
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,3799,0,3799,
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,3799,0,3799,
ffel,2000-2001,included_unique_family_record,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,3799,0,3799,
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,2,2,0,3221190.0
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,2,2,0,3191525.0
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,2,2,0,4925489.0
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,2,2,0,4795201.0
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,2,2,0,0.0
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_disbursements,nominal_usd,2,2,0,0.0
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,2,0,2,
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2001-2002,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,2,0,2,
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,587,587,0,1298137237.0
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,587,587,0,1205281183.0
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,587,587,0,1282257084.0
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,587,587,0,1182431119.0
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,587,587,0,185425780.0
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_disbursements,nominal_usd,587,587,0,175960262.0
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,587,0,587,
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,587,0,587,
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,587,0,587,
ffel,2001-2002,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,587,0,587,
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,3829,3829,0,11813586526.0
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,3829,3829,0,11119905759.0
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,3829,3829,0,10281000132.0
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,3829,3829,0,9629850176.0
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,3829,3829,0,2826882433.0
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__plus_disbursements,nominal_usd,3829,3829,0,2685176885.0
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,3829,0,3829,
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,3829,0,3829,
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,3829,0,3829,
ffel,2001-2002,included_unique_family_record,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,3829,0,3829,
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,2,2,0,3254727.0
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,2,2,0,3241977.0
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,2,2,0,5046120.0
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,2,2,0,4958689.0
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,2,2,0,0.0
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_disbursements,nominal_usd,2,2,0,0.0
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,2,0,2,
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2002-2003,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,2,0,2,
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,571,571,0,1681463944.0
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,571,571,0,1549025672.0
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,571,571,0,1677029832.0
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,571,571,0,1535273635.0
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,571,571,0,225875058.0
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_disbursements,nominal_usd,571,571,0,215410229.0
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,571,0,571,
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,571,0,571,
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,571,0,571,
ffel,2002-2003,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,571,0,571,
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,3875,3875,0,13460324973.0
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,3875,3875,0,12635548225.0
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,3875,3875,0,12133446774.0
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,3875,3875,0,11327819456.0
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,3875,3875,0,3306230429.0
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__plus_disbursements,nominal_usd,3875,3875,0,3145774615.0
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,3875,0,3875,
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,3875,0,3875,
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,3875,0,3875,
ffel,2002-2003,included_unique_family_record,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,3875,0,3875,
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,2,2,0,3322617.0
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,2,2,0,3296267.0
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,2,2,0,6175330.0
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,2,2,0,6067679.0
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,2,2,0,0.0
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_disbursements,nominal_usd,2,2,0,0.0
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,2,0,2,
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,2,0,2,
ffel,2003-2004,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,2,0,2,
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,607,607,0,2049001729.0
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,607,607,0,1872491728.0
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,607,607,0,2126930627.0
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,607,607,0,1927859702.0
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,607,607,0,321183369.0
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_disbursements,nominal_usd,607,607,0,303879751.0
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,607,0,607,
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,607,0,607,
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,607,0,607,
ffel,2003-2004,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,607,0,607,
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,3889,3889,0,15535629083.0
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,3889,3889,0,14549711763.0
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,3889,3889,0,14270670528.0
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,3889,3889,0,13284583195.0
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,3889,3889,0,4341622038.0
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__plus_disbursements,nominal_usd,3889,3889,0,4139193515.0
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,3889,0,3889,
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,3889,0,3889,
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,3889,0,3889,
ffel,2003-2004,included_unique_family_record,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,3889,0,3889,
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,4,4,0,115048821.0
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,4,4,0,110470471.0
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,4,4,0,139871302.0
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,4,4,0,133328987.0
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,4,4,0,90735356.0
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__plus_disbursements,nominal_usd,4,4,0,87318184.0
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,4,0,4,
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,4,0,4,
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,4,0,4,
ffel,2004-2005,ambiguous_family_multiple_records,opeid_master,loan_ffel__parent_plus_disbursements,nominal_usd,4,0,4,
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_loans_originated_amt,nominal_usd,603,603,0,2267228333.0
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__subsidized_disbursements,nominal_usd,603,603,0,2066153266.0
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_loans_originated_amt,nominal_usd,603,603,0,2402274073.0
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__unsubsidized_disbursements,nominal_usd,603,603,0,2176282363.0
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_loans_originated_amt,nominal_usd,603,603,0,364703368.0
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__plus_disbursements,nominal_usd,603,603,0,343702647.0
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_loans_originated_amt,nominal_usd,603,0,603,
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__grad_plus_disbursements,nominal_usd,603,0,603,
ffel,2004-2005,excluded_annual_identity_unresolved,opeid_master,loan_ffel__parent_plus_loans_originated_amt,nominal_usd,603,0,603,
