opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_anchor_sensitivity,cw_year,cw_primary_unitid,cw_source_code,cw_source_method,cw_site_candidate_count,cw_additional_candidate_count,cw_site_parse_complete,cw_relation_parse_complete,cw_ipeds_reporting_code,cw_parent_opeid8,cw_preliminary,cw_raw_PEPSSchname,cw_raw_PEPSLocname,cw_raw_IPEDSInstnm,cw_raw_PEPSEligCert,cw_raw_IPEDSPSET4FLG,cw_raw_COA1,cw_raw_PY_OPEID,cw_raw_PYNotes,cw_membership,cw_mapping_status,geography_evidence,same_opeid_foreign_in_other_fsa_year
00621400,2012-2013,BLESSING HOSPITAL,IL,62301-0000,,no_exact_match,3,ambiguous_or_unmatched,2012,143297,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00621400,False,Blessing Hospital,Blessing Hospital,Blessing Rieman College of Nursing,Yes [YCY],1,-2,00621400,,both,unique_official_site_match,IL,False
00621400,2013-2014,BLESSING HOSPITAL,IL,62301-0000,,no_exact_match,3,ambiguous_or_unmatched,2013,143297,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00621400,False,Blessing Hospital,Blessing Hospital,Blessing Rieman College of Nursing,Yes [YCY],1,-2,00621400,,both,unique_official_site_match,IL,False
00622500,2000-2001,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,IL,61201-5317,,no_exact_match,3,ambiguous_or_unmatched,2000,146755,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00622500,False,Trinity College of Nursing and Health Sciences Schools,Trinity College of Nursing and Health Sciences Schools,TRINITY COLLEGE OF NURSING,Yes,1,-2,-2,,both,unique_official_site_match,IL,False
00622500,2001-2002,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,IL,61265,,no_exact_match,3,ambiguous_or_unmatched,2001,146755,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00622500,False,Trinity College of Nursing and Health Sciences Schools,Trinity College of Nursing and Health Sciences Schools,TRINITY COLLEGE OF NURSING,Yes,1,-2,00622500,,both,unique_official_site_match,IL,False
00622500,2002-2003,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,IL,61265-1216,,no_exact_match,3,ambiguous_or_unmatched,2002,146755,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00622500,False,Trinity College of Nursing and Health Sciences Schools,Trinity College of Nursing and Health Sciences Schools,TRINITY COLLEGE OF NURSING,Yes,1,-2,00622500,,both,unique_official_site_match,IL,False
00622500,2003-2004,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,IL,61265-1216,,no_exact_match,3,ambiguous_or_unmatched,2003,146755,1,ipeds_header_match,1.0,0.0,True,True,1,00622500,False,Trinity College of Nursing and Health Sciences Schools,Trinity College of Nursing and Health Sciences Schools,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,Yes,1,-2,00622500,Merged,both,unique_official_site_match,IL,False
00622500,2004-2005,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,IL,61201-5317,,no_exact_match,1,ambiguous_or_unmatched,2004,146755,1,ipeds_header_match,1.0,0.0,True,True,1,00622500,False,Trinity College of Nursing and Health Sciences Schools,Trinity College of Nursing and Health Sciences Schools,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES,Yes,1,-2,00622500,,both,unique_official_site_match,IL,False
00626700,2000-2001,IOWA METHODIST MEDICAL CENTER SCHOOLS,IA,50309-1499,,no_exact_match,1,ambiguous_or_unmatched,2000,153542,1,ipeds_header_match,1.0,0.0,True,True,1,00626700,False,Iowa Methodist Medical Center Schools,Iowa Methodist Medical Center Schools,IOWA METHODIST MEDICAL CENTER-SCHOOL OF RAD TECHN,Yes,1,-2,-2,,both,unique_official_site_match,IA,False
00626700,2001-2002,IOWA METHODIST MEDICAL CENTER SCHOOLS,IA,50309,,no_exact_match,1,ambiguous_or_unmatched,2001,153542,1,ipeds_header_match,1.0,0.0,True,True,1,00626700,False,Iowa Methodist Medical Center Schools,Iowa Methodist Medical Center Schools,IOWA METHODIST MEDICAL CENTER-SCHOOL OF RAD TECHN,Yes,1,-2,00626700,,both,unique_official_site_match,IA,False
00630500,2000-2001,CENTRAL MAINE MEDICAL CENTER,ME,04240-4500,,no_exact_match,2,ambiguous_or_unmatched,2000,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,CENTRAL MAINE MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,-2,,both,unique_official_site_match,ME,False
00630500,2001-2002,CENTRAL MAINE MEDICAL CENTER,ME,04240,,no_exact_match,2,ambiguous_or_unmatched,2001,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,CENTRAL MAINE MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2002-2003,Central Maine Medical Center,ME,04240-4500,,no_exact_match,2,ambiguous_or_unmatched,2002,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,CENTRAL MAINE MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2003-2004,Central Maine Medical Center,ME,04240-4500,,no_exact_match,2,ambiguous_or_unmatched,2003,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,CENTRAL MAINE MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2004-2005,Central Maine Medical Center,ME,04240-4500,,no_exact_match,2,ambiguous_or_unmatched,2004,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,CENTRAL MAINE MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2005-2006,Central Maine Medical Center,ME,04240-4500,,no_exact_match,2,ambiguous_or_unmatched,2005,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center School of Nursing,Yes [YCY],1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2006-2007,Central Maine Medical Center,ME,42404,,no_exact_match,2,ambiguous_or_unmatched,2006,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center School of Nursing,Yes [YCY],1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2007-2008,Central Maine Medical Center,ME,42404,,no_exact_match,2,ambiguous_or_unmatched,2007,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2008-2009,Central Maine Medical Center,ME,04240-4500,,no_exact_match,2,ambiguous_or_unmatched,2008,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2009-2010,Central Maine Medical Center,ME,42404,,no_exact_match,2,ambiguous_or_unmatched,2009,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2010-2011,CENTRAL MAINE MEDICAL CENTER,ME,42404,,no_exact_match,2,ambiguous_or_unmatched,2010,161022,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,-2,00630500,,both,unique_official_site_match,ME,False
00630500,2011-2012,CENTRAL MAINE MEDICAL CENTER COLLEGE OF NURSING AND HEALTH PROFESSIONS,ME,42439,,no_exact_match,2,ambiguous_or_unmatched,2011,161022,1,ipeds_header_match,1.0,0.0,True,True,1,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,-2,00630500,Merged,both,unique_official_site_match,ME,False
00630500,2012-2013,MAINE COLLEGE OF HEALTH PROFESSIONS,ME,42439,,no_exact_match,1,ambiguous_or_unmatched,2012,161022,1,ipeds_header_match,1.0,0.0,True,True,1,00630500,False,Central Maine Medical Center,Central Maine Medical Center,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,00630500|00630501|4|20130613,00630500,,both,unique_official_site_match,ME,False
00630500,2013-2014,Maine College of Health Professions,ME,42439,,no_exact_match,1,ambiguous_or_unmatched,2013,161022,1,ipeds_header_match,1.0,0.0,True,True,1,00630500,False,Central Maine Medical Center College of Nursing and Health Professions,Central Maine Medical Center College of Nursing and Health Professions,Central Maine Medical Center College of Nursing and Health Professions,Yes [YCY],1,-2,00630503,,both,unique_official_site_match,ME,False
00635200,2000-2001,BAYSTATE MEDICAL CENTER,MA,01199-0001,,no_exact_match,1,ambiguous_or_unmatched,2000,433156,1,ipeds_header_match,1.0,0.0,True,True,1,00635200,False,Baystate Medical Center,Baystate Medical Center,BAYSTATE MEDICAL CENTER-SCHOOL OF NURSE MIDWIFERY,No,1,-2,-2,,both,unique_official_site_match,MA,False
00635200,2001-2002,BAYSTATE MEDICAL CENTER,MA,01199-0001,,no_exact_match,1,ambiguous_or_unmatched,2001,433156,1,ipeds_header_match,1.0,0.0,True,True,1,00635200,False,Baystate Medical Center,Baystate Medical Center,BAYSTATE MEDICAL CENTER MIDWIFERY EDUCATION PROG,No,1,-2,00635200,,both,unique_official_site_match,MA,False
00639200,2000-2001,RESEARCH MEDICAL CENTER,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2000,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,RESEARCH COLLEGE OF NURSING,Yes,1,-2,-2,,both,unique_official_site_match,MO,False
00639200,2001-2002,RESEARCH MEDICAL CENTER,MO,64132,,no_exact_match,3,ambiguous_or_unmatched,2001,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,RESEARCH COLLEGE OF NURSING,Yes,1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2002-2003,Research Medical Center,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2002,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,RESEARCH COLLEGE OF NURSING,Yes,1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2003-2004,Research Medical Center,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2003,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,RESEARCH COLLEGE OF NURSING,Yes,1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2004-2005,Research Medical Center,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2004,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,RESEARCH COLLEGE OF NURSING,Yes,1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2005-2006,Research Medical Center,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2005,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,Research College of Nursing,Yes [YPY],1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2006-2007,RESEARCH MEDICAL CENTER,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2006,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,Research College of Nursing,No [NNN],1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2007-2008,RESEARCH MEDICAL CENTER,MO,64132-1199,,no_exact_match,3,ambiguous_or_unmatched,2007,178989,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00639200,False,Research Medical Center,Research Medical Center,Research College of Nursing,No [NNN],2,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2011-2012,Research Medical Center,MO,64132-1199,,no_exact_match,1,ambiguous_or_unmatched,2011,178989,1,ipeds_header_match,1.0,0.0,True,True,1,00639200,False,Research Medical Center,Research Medical Center,Research College of Nursing,Yes [YCY],1,-2,00639200,,both,unique_official_site_match,MO,False
00639200,2012-2013,Research Medical Center,MO,64132-1199,,no_exact_match,1,ambiguous_or_unmatched,2012,178989,1,ipeds_header_match,1.0,0.0,True,True,1,00639200,False,Research Medical Center,Research Medical Center,Research College of Nursing,Yes [YCY],1,-2,00639200,,both,unique_official_site_match,MO,False
00642100,2000-2001,MUHLENBERG REGIONAL MEDICAL CTR-HAROLD B. & DOROTHY A. SNYDER SCHOOLS,NJ,07061-3399,,no_exact_match,2,ambiguous_or_unmatched,2000,185679,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642100,False,Muhlenberg Regional Medical Ctr-Harold B. & Dorothy A. Snyder Schools,Muhlenberg Regional Medical Ctr-Harold B. & Dorothy A. Snyder Schools,MUHLENBERG REGIONAL MEDICAL CENTER-SCHOOL OF NURS,Yes,1,-2,-2,,both,unique_official_site_match,NJ,False
00642100,2001-2002,MUHLENBERG REGIONAL MEDICAL CTR-HAROLD B. & DOROTHY A. SNYDER SCHOOLS,NJ,07061,,no_exact_match,2,ambiguous_or_unmatched,2001,185679,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642100,False,Muhlenberg Regional Medical Ctr-Harold B. & Dorothy A. Snyder Schools,Muhlenberg Regional Medical Ctr-Harold B. & Dorothy A. Snyder Schools,MUHLENBERG REGIONAL MEDICAL CENTER-SCHOOL OF NURS,Yes,1,-2,00642100,,both,unique_official_site_match,NJ,False
00642900,2000-2001,ST FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2000,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,SAINT FRANCIS MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,-2,,both,unique_official_site_match,NJ,False
00642900,2001-2002,ST FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2001,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,SAINT FRANCIS MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2002-2003,ST FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2002,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,SAINT FRANCIS MEDICAL CENTER SCHOOL OF NURSING,Yes,2,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2003-2004,SAINT FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2003,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,SAINT FRANCIS MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2004-2005,ST FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2004,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,SAINT FRANCIS MEDICAL CENTER SCHOOL OF NURSING,Yes,1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2005-2006,ST FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2005,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YPY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2006-2007,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2006,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YPY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2007-2008,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2007,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YPY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2008-2009,ST FRANCIS MEDICAL CENTER,NJ,08629-1986,,no_exact_match,2,ambiguous_or_unmatched,2008,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YCY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2009-2010,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2009,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YCY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2010-2011,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2010,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YCY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2011-2012,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2011,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YCY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2012-2013,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2012,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YCY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00642900,2013-2014,ST FRANCIS MEDICAL CENTER,NJ,86291,,no_exact_match,2,ambiguous_or_unmatched,2013,186423,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00642900,False,Saint Francis Medical Center,St Francis Medical Center,Saint Francis Medical Center School of Nursing,Yes [YCY],1,-2,00642900,,both,unique_official_site_match,NJ,False
00646100,2000-2001,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2000,434593,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,SAINT ELIZABETH MEDICAL CENTER SCH OF RADIOGRAPHY,Yes,1,-2,-2,,both,unique_official_site_match,NY,False
00646100,2001-2002,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2001,434593,1,ipeds_header_match,1.0,0.0,True,True,1,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,SAINT ELIZABETH MEDICAL CENTER SCH OF RADIOGRAPHY,Yes,9,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2002-2003,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,3,ambiguous_or_unmatched,2002,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,SAINT ELIZABETH MEDICAL CENTER SCHOOL OF RADIOGRAP,Yes,1,-2,00646100,Merged,both,unique_official_site_match,NY,False
00646100,2003-2004,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2003,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,SAINT ELIZABETH MEDICAL CENTER SCHOOL OF RADIOGRAPHY,Yes,1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2004-2005,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2004,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,SAINT ELIZABETH MEDICAL CENTER SCHOOL OF RADIOGRAP,Yes,1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2005-2006,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2005,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2006-2007,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2006,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2007-2008,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2007,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2008-2009,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2008,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2009-2010,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2009,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YCY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2010-2011,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2010,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2011-2012,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2011,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2012-2013,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2012,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00646100,2013-2014,SAINT ELIZABETH MEDICAL CENTER,NY,13501-2998,,no_exact_match,2,ambiguous_or_unmatched,2013,195702,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00646100,False,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center,Saint Elizabeth Medical Center School of Radiography,Yes [YPY],1,-2,00646100,,both,unique_official_site_match,NY,False
00657600,2000-2001,HERITAGE VALLEY HEALTH SYSTEM,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2000,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,SEWICKLEY VALLEY HOSPITAL SCHOOL OF NURSING,Yes,1,-2,-2,,both,unique_official_site_match,PA,False
00657600,2001-2002,HERITAGE VALLEY HEALTH SYSTEM,PA,15143,,no_exact_match,2,ambiguous_or_unmatched,2001,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,SEWICKLEY VALLEY HOSPITAL SCHOOL OF NURSING,Yes,1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2002-2003,HERITAGE VALLEY HEALTH SYSTEM,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2002,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,SEWICKLEY VALLEY HOSPITAL SCHOOL OF NURSING,Yes,1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2003-2004,HERITAGE VALLEY HEALTH SYSTEM,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2003,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,SEWICKLEY VALLEY HOSPITAL SCHOOL OF NURSING,Yes,1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2004-2005,HERITAGE VALLEY HEALTH SYSTEM,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2004,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,SEWICKLEY VALLEY HOSPITAL SCHOOL OF NURSING,Yes,1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2005-2006,Heritage Valley Health System,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2005,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,Sewickley Valley Hospital School of Nursing,Yes [YCY],1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2006-2007,Heritage Valley Health System,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2006,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,Sewickley Valley Hospital School of Nursing,Yes [YCY],1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2007-2008,Heritage Valley Health System,PA,15143-1498,,no_exact_match,2,ambiguous_or_unmatched,2007,215965,3,relationship_established_from_other_years,1.0,0.0,True,True,2,00657600,False,Heritage Valley Health System,Heritage Valley Health System,Sewickley Valley Hospital School of Nursing,Yes [YCY],1,-2,00657600,,both,unique_official_site_match,PA,False
00657600,2011-2012,Heritage Valley Health System,PA,15143-1498,,no_exact_match,1,ambiguous_or_unmatched,2011,215965,1,ipeds_header_match,1.0,0.0,True,True,1,00657600,False,Heritage Valley Health System,Heritage Valley Health System,Heritage Valley Sewickley School of Nursing,Yes [YCY],1,-2,00657600,,both,unique_official_site_match,PA,False
